Entry,species,domain,protein_name,protein_family,broad_function,solublempnn_score,esmif_score,mif_score,mifst_score,carp_640M_score,ESM2_15B_pppl_score,caliby_score,triflow_score,esm3_struct_cond_score,esm3_seq_only_score,progen2_score,progen2_XL_score,protgpt2_score,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,charge_per_residue,buffer_capacity,basic_residue_fraction,acidic_residue_fraction,gravy,aromaticity,hydrophobic_fraction,instability_index,proline_fraction,small_residue_fraction,helix_percent,sheet_percent,loop_percent,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,compactness,avg_plddt,soluble_caliby_score,deepstabp_tm,proteinmpnn_score,ProteinMPNN_v020_score,AlkSecMPNN_020_score,AcidSecMPNN_020_score
A0KEM6,Aeromonas hydrophila,Bacteria,Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase),DUTPase family,hydrolase,-1.7601380348205566,-0.90686737863641,-1.3689451217651367,-0.8665353655815125,-0.9828093647956848,-0.571516521,1.720637,-1.190843,-0.677418,-0.778163,-1.219525788959704,-1.0187320709228516,-2.558028974031147,152,106.46902171052628,4.811841392517089,-6.2261391217910536,-0.0409614415907306,1.3300035512273327,0.0789473684210526,0.0986842105263157,0.0151315789473683,0.0526315789473684,0.4539473684210526,39.33355263157893,0.0657894736842105,0.3157894736842105,0.0394736842105263,0.901315789473684,0.0592105263157897,0.9407894736842104,-0.8618421052631576,0.265693094200469,17.6236610412598,0.302631578947368,19.0863380432129,96.3642105263158,1.727876,55.17582559013037,-1.7055405378341677,-1.7055405378341677,-1.8859291076660156,-1.7265138626098633
A0KF21,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL3,Universal ribosomal protein uL3 family,ribosomal,-1.650016188621521,-1.04011499314081,-1.520237922668457,-0.6432589292526245,-0.8742603063583374,-0.617611195,1.769711,-1.389005,-0.612517,-0.688656,-0.7203976585751488,-0.5760846819196429,-1.9723560151599704,210,106.77372,10.081904411315914,10.872510294135097,0.0517738585435004,1.6589717851811443,0.1619047619047619,0.0904761904761904,-0.2314285714285714,0.0476190476190476,0.4047619047619047,5.51238095238095,0.0285714285714285,0.3380952380952381,0.133333333333333,0.766666666666667,0.0999999999999999,0.9,-0.6333333333333341,0.27774177712322,20.9918556213379,0.3,22.7032699584961,95.4442380952381,1.778381,43.29755393423673,-1.6813558340072632,-1.6813558340072632,-1.7073503732681274,-1.6190834045410156
A0KF22,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL4,Universal ribosomal protein uL4 family,ribosomal,-1.7527918815612793,-1.1351792824209,-1.7405495643615725,-0.8200775980949402,-1.1504937410354614,-0.425423749,1.657882,-1.664964,-0.581998,-0.765732,-1.0739402960782027,-0.6784772730585354,-2.674726951181592,201,110.43022039800994,9.517612648010251,5.712437747573656,0.0284200882963863,1.268649542970138,0.1691542288557214,0.1293532338308457,-0.181094527363184,0.0547263681592039,0.4527363184079602,37.19900497512437,0.0248756218905472,0.2885572139303483,0.477611940298507,0.487562189054726,0.0348258706467669,0.965174129353233,-0.0099502487562189,0.18680436448564,24.3788185119629,0.298507462686567,27.1054439544678,95.3821393034826,1.675898,43.01534791389756,-1.7419838905334473,-1.7419838905334473,-1.7824513912200928,-1.8180092573165896
A0KF24,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL2,Universal ribosomal protein uL2 family,ribosomal,-1.681409239768982,-1.309570088928,-1.568371057510376,-0.7714455127716064,-0.9382936954498292,-0.898948137,1.68742,-1.222766,-0.792676,-0.922367,-0.8067874000186012,-0.6393610356928228,-1.991823971926511,273,110.06386483516484,10.797052192687987,34.1852439333242,0.1252206737484403,2.786470071731088,0.2344322344322344,0.0805860805860805,-0.6945054945054945,0.0476190476190476,0.3772893772893773,41.05054945054945,0.0512820512820512,0.2857142857142857,0.0989010989010989,0.805860805860806,0.0952380952380951,0.9047619047619048,-0.7069597069597071,0.152088138199249,21.1489162445068,0.3003663003663,22.1506652832031,96.1680952380952,1.712123,44.077097042391586,-1.6787699460983276,-1.6787699460983276,-1.8106783628463743,-1.6953911781311035
A0KF25,Aeromonas hydrophila,Bacteria,Small ribosomal subunit protein uS19,Universal ribosomal protein uS19 family,ribosomal,-1.5885640382766724,-1.18778137538744,-1.5962038040161133,-0.6984617710113525,-0.8420337438583374,-0.534738896,1.73001,-1.220053,-0.712128,-0.769965,-2.3194631493609883,-0.8240423617155656,-3.0123509946076767,92,113.48110108695651,10.523770713806153,11.939584208213846,0.1297780892197157,1.7616672712961554,0.2717391304347826,0.0869565217391304,-0.5652173913043478,0.0543478260869565,0.4239130434782608,44.10326086956522,0.0652173913043478,0.2391304347826087,0.152173913043478,0.684782608695652,0.1630434782608699,0.8369565217391299,-0.5326086956521741,0.187246376811594,14.9130821228027,0.304347826086956,16.6343021392822,88.3768478260869,1.824221,43.38306105101227,-1.5814958810806274,-1.5814958810806274,-1.6759318113327026,-1.5307893753051758
A0KF26,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL22,Universal ribosomal protein uL22 family,ribosomal,-1.8421841859817505,-0.881471533524363,-1.6153709888458252,-0.894603967666626,-1.0016074180603027,-0.76183597,1.611336,-1.294739,-0.616419,-0.776396,-1.8243086965460529,-0.9699489526581346,-2.626118442468476,114,108.47625263157894,10.590882301330566,10.771666877962046,0.0944883059470354,1.2950512241392929,0.2280701754385964,0.1052631578947368,-0.2429824561403508,0.0175438596491228,0.4736842105263157,28.924561403508765,0.0263157894736842,0.3245614035087719,0.421052631578947,0.535087719298246,0.043859649122807,0.956140350877193,-0.1140350877192989,0.339904420549582,15.2224903106689,0.298245614035088,16.9701461791992,94.366052631579,1.581679,46.43214056361153,-1.8532826900482176,-1.8532826900482176,-1.808345317840576,-1.821656346321106
A0KF27,Aeromonas hydrophila,Bacteria,Small ribosomal subunit protein uS3,Universal ribosomal protein uS3 family,ribosomal,-1.8508151769638064,-1.05883235368045,-1.6062783002853394,-0.7363089323043823,-0.9350928068161012,-1.174371136,1.610707,-1.275654,-0.727883,-0.972057,-0.9927529121753031,-0.6297600983567379,-1.7574738450191192,237,110.26556708860758,10.39173946380615,19.872300732769187,0.0838493701804607,1.7366847609345315,0.1983122362869198,0.0970464135021097,-0.3780590717299578,0.0590717299578059,0.4388185654008439,29.404219409282685,0.0379746835443038,0.3037974683544304,0.455696202531646,0.426160337552743,0.1181434599156109,0.881856540084389,0.0295358649789029,0.142223927034054,19.159595489502,0.29957805907173,20.466402053833,90.2366244725738,1.580153,42.19087958734765,-1.7521167993545532,-1.7521167993545532,-1.8100621700286863,-1.7260708808898926
A0KF28,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL16,Universal ribosomal protein uL16 family,ribosomal,-1.6215296983718872,-1.19473511633212,-1.6868430376052856,-0.9755432605743408,-1.0819361209869385,-1.126537422,1.736132,-1.35158,-0.79465,-0.962985,-1.032962437093693,-0.6894213822636291,-1.7748372989849452,137,112.27673284671532,10.873124885559085,16.673413276932855,0.1217037465469551,1.1333785282458422,0.2116788321167883,0.072992700729927,-0.4416058394160584,0.072992700729927,0.4306569343065693,29.05839416058392,0.0510948905109489,0.2846715328467153,0.233576642335766,0.751824817518248,0.0145985401459859,0.985401459854014,-0.518248175182482,0.376150946996804,15.7082462310791,0.299270072992701,16.7504978179932,96.0972262773723,1.773951,47.906590921962966,-1.5670839548110962,-1.5670839548110962,-1.8721380233764648,-1.6542937755584717
A0KF31,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL14,Universal ribosomal protein uL14 family,ribosomal,-1.484339952468872,-1.16808043933306,-1.3180158138275146,-0.6861816644668579,-0.8939313888549805,-0.919459978,2.045652,-1.162712,-0.596508,-0.7947,-1.853214951812244,-0.7438235673748079,-1.971402778000128,122,109.85757704918032,10.758500099182127,11.583364528499963,0.0949456108893439,0.8315279902830008,0.180327868852459,0.0737704918032786,-0.1229508196721311,0.040983606557377,0.4426229508196721,26.372950819672123,0.040983606557377,0.2459016393442623,0.0655737704918032,0.868852459016393,0.0655737704918038,0.9344262295081962,-0.8032786885245897,0.214157973174367,12.9145879745483,0.30327868852459,13.3960027694702,95.897868852459,2.074834,43.643269033722575,-1.5141810178756714,-1.5141810178756714,-1.582574486732483,-1.4226696491241455
A0KF33,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL5,Universal ribosomal protein uL5 family,ribosomal,-1.6117550134658811,-0.704247927532516,-1.4883612394332886,-0.7548868060112,-0.867387056350708,-0.925551447,1.892908,-1.453164,-0.588777,-0.785302,-0.978565919332664,-0.7467081080601868,-2.113732023612081,179,113.163530726257,9.435737800598144,6.59265179013569,0.0368304569281323,1.0671050825357469,0.1731843575418994,0.1284916201117318,-0.2910614525139665,0.0893854748603352,0.4245810055865922,14.146368715083796,0.0335195530726257,0.2513966480446927,0.402234636871508,0.497206703910615,0.100558659217877,0.899441340782123,-0.0949720670391069,0.212743864985814,16.8655261993408,0.301675977653631,17.8181324005127,89.7039106145251,1.931822,43.261018948231936,-1.619747757911682,-1.619747757911682,-1.6336511373519895,-1.53778076171875
A0KF34,Aeromonas hydrophila,Bacteria,Small ribosomal subunit protein uS14,Universal ribosomal protein uS14 family,ribosomal,-2.101405382156372,-1.70170275999768,-1.9964182376861572,-1.2608346939086914,-1.3441298007965088,-0.749752372,1.374408,-1.671729,-0.773782,-0.902556,-2.902888836246906,-1.2593615692440827,-4.00459093150526,101,114.013700990099,11.215903282165527,14.672919117822282,0.1452764269091315,1.092089267108558,0.2574257425742574,0.0891089108910891,-0.7138613861386138,0.0495049504950495,0.4158415841584158,55.88118811881187,0.0396039603960396,0.2772277227722772,0.613861386138614,0.306930693069307,0.079207920792079,0.9207920792079208,0.306930693069307,0.152748378286104,18.4180564880371,0.297029702970297,19.6986465454102,96.1563366336634,1.393201,43.02279602907877,-1.9831032752990725,-1.9831032752990725,-2.0674526691436768,-2.0400874614715576
A0KF37,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL18,Universal ribosomal protein uL18 family,ribosomal,-1.5681309700012207,-1.01575763408954,-1.3866829872131348,-0.94927978515625,-1.2192866802215576,-1.1350963,1.818514,-1.151636,-0.62181,-0.767148,-2.3018209343282585,-0.9830477461855636,-2.898760412493323,117,106.64275555555554,10.78544788360596,11.768304595142514,0.100583799958483,1.27857597472621,0.2051282051282051,0.0769230769230769,-0.2025641025641025,0.0512820512820512,0.4615384615384615,26.32393162393162,0.0085470085470085,0.4017094017094017,0.572649572649573,0.376068376068376,0.051282051282051,0.9487179487179488,0.1965811965811969,0.219826693875137,13.0304269790649,0.299145299145299,13.5278520584106,95.1347008547008,1.859887,50.93982909297421,-1.5326993465423584,-1.5326993465423584,-1.5818164348602295,-1.5789599418640137
A0KF39,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL30,Universal ribosomal protein uL30 family,ribosomal,-1.80553936958313,-1.29345069497319,-1.6420133113861084,-0.8753806352615356,-0.9711520075798036,-0.701569469,1.742436,-1.216692,-0.659384,-0.822309,-2.9687753451072565,-1.161575058759269,-2.51912133168366,59,112.04605762711864,10.28098278045654,5.6683002154169735,0.0960728850070673,1.0107115235828763,0.2033898305084746,0.0677966101694915,-0.2932203389830508,0.0338983050847457,0.3728813559322034,37.849152542372885,0.0338983050847457,0.2711864406779661,0.457627118644068,0.491525423728814,0.0508474576271179,0.949152542372882,-0.033898305084746,0.418236032642812,10.3632831573486,0.305084745762712,10.6081523895264,94.2030508474576,1.785939,42.472347083603466,-1.7807732820510864,-1.7807732820510864,-1.78997004032135,-1.807870626449585
A0KF40,Aeromonas hydrophila,Bacteria,Large ribosomal subunit protein uL15,Universal ribosomal protein uL15 family,ribosomal,-1.6283981800079346,-1.33738024481412,-1.529717206954956,-1.2402609586715698,-1.421592354774475,-1.323411471,1.817294,-1.400837,-0.838698,-0.958898,-1.577791832233297,-1.2966008679620151,-2.508618795460668,145,103.90569103448276,11.380877876281737,15.6026846605084,0.1076047217966096,0.8507232548643113,0.1862068965517241,0.0689655172413793,-0.1427586206896551,0.0344827586206896,0.4,33.954482758620685,0.0275862068965517,0.3724137931034482,0.296551724137931,0.620689655172414,0.082758620689655,0.9172413793103452,-0.324137931034483,0.112583967756382,27.4485282897949,0.303448275862069,28.2397727966309,93.8435862068966,1.896271,42.35205448449627,-1.6687302589416504,-1.6687302589416504,-1.662956953048706,-1.602810978889465
A0KF42,Aeromonas hydrophila,Bacteria,Small ribosomal subunit protein uS13,Universal ribosomal protein uS13 family,ribosomal,-1.8739492893218992,-1.18596235372252,-1.7431135177612305,-0.7971118092536926,-0.8843188881874084,-0.625997112,1.548068,-1.394863,-0.520943,-0.685969,-1.4406746039956302,-0.7804349479028734,-2.363834187135858,118,111.8675406779661,11.1317720413208,16.748584375285333,0.141937155722757,1.3790762944936654,0.2542372881355932,0.0847457627118644,-0.5067796610169492,0.0254237288135593,0.3898305084745763,44.28220338983051,0.0254237288135593,0.2796610169491525,0.61864406779661,0.279661016949153,0.101694915254237,0.898305084745763,0.3389830508474569,0.124169159189099,18.9344577789307,0.305084745762712,20.0054759979248,92.2313559322034,1.526633,45.38465792399804,-1.867379903793335,-1.867379903793335,-2.0178205966949463,-1.9008082151412964
A0KF43,Aeromonas hydrophila,Bacteria,Small ribosomal subunit protein uS11,Universal ribosomal protein uS11 family,ribosomal,-1.6875275373458862,-1.0017985262612,-1.528084397315979,-0.7361549735069275,-0.9445185661315918,-0.507794292,1.775219,-1.18679,-0.595089,-0.764445,-0.948526190232861,-0.7148420348647953,-1.886068299759266,129,107.2454015503876,11.367403984069824,14.75827184520266,0.1144052081023462,1.3131882648288924,0.2015503875968992,0.0620155038759689,-0.5472868217054263,0.0465116279069767,0.3953488372093023,27.041085271317822,0.0620155038759689,0.3643410852713178,0.302325581395349,0.558139534883721,0.13953488372093,0.86046511627907,-0.255813953488372,0.217183033299853,16.1091766357422,0.302325581395349,18.1462783813477,92.4638759689923,1.794987,47.98668086478653,-1.693067193031311,-1.693067193031311,-1.791452407836914,-1.6942787170410156
A0KFV3,Aeromonas hydrophila,Bacteria,Argininosuccinate synthase,Argininosuccinate synthase family,ligase,-1.559168815612793,-1.12822595303946,-1.310867190361023,-0.9326757192611694,-1.3069432973861694,-1.37677556,1.80829,-1.129522,-0.917242,-1.189497,-1.0929790413292657,-0.8696193277400776,-2.2154517254980233,411,109.9506194647202,5.233245658874511,-13.678610933845697,-0.0332812918098435,3.5795842020806177,0.1289537712895377,0.1411192214111922,-0.2506082725060827,0.0778588807785888,0.4330900243309002,31.92579075425791,0.0389294403892944,0.3065693430656934,0.564476885644769,0.372262773722628,0.0632603406326029,0.9367396593673972,0.192214111922141,0.136336159344728,23.9887847900391,0.299270072992701,26.6593894958496,94.8530656934307,1.824172,40.66650999098885,-1.5572336912155151,-1.5572336912155151,-1.684440016746521,-1.6096397638320925
A0KGD3,Aeromonas hydrophila,Bacteria,Phosphoglycerate kinase,Phosphoglycerate kinase family,transferase,-1.2375750541687012,-0.50186196654958,-0.8362718820571899,-0.634277880191803,-0.9716200828552246,-0.643535818,2.179191,-0.738556,-0.498087,-0.632277,-0.8035686798489987,-0.6016333133983366,-1.796523298712048,387,104.50188062015503,5.049996757507324,-11.13653727113966,-0.0287765820959681,2.2550243877209404,0.1111111111111111,0.1291989664082687,0.2405684754521963,0.0568475452196382,0.4935400516795865,23.58113695090439,0.0387596899224806,0.3410852713178294,0.48062015503876,0.457364341085271,0.0620155038759689,0.937984496124031,0.0232558139534889,0.127719251750259,21.9276733398438,0.299741602067183,23.0549659729004,96.7144186046512,2.245159,55.05869367449885,-1.2173479795455933,-1.2173479795455933,-1.3882129192352295,-1.2375662326812744
A0KGH3,Aeromonas hydrophila,Bacteria,Enolase,Enolase family,lyase,-1.3744254112243652,-0.550046608024051,-1.156425714492798,-0.6224913597106934,-0.8352569937705994,-0.963341686,1.986028,-0.972244,-0.525373,-0.722914,-0.7129109230658198,-0.4494978131653255,-1.4340848504258084,433,105.58766859122402,5.244215583801269,-10.00218799836967,-0.0230997413357267,2.4199547297907635,0.1200923787528868,0.1316397228637413,-0.1036951501154734,0.0577367205542725,0.4434180138568129,22.03558891454965,0.0254041570438799,0.3464203233256351,0.505773672055427,0.399538106235566,0.0946882217090069,0.905311778290993,0.1062355658198609,0.158817947771018,19.8472118377686,0.300230946882217,20.7552852630615,97.6470438799076,2.0274,50.48520564332558,-1.364269137382507,-1.364269137382507,-1.1203545331954956,-1.315149426460266
A0KGI3,Aeromonas hydrophila,Bacteria,tRNA N6-adenosine threonylcarbamoyltransferase,KAE1 / TsaD family,transferase,-1.374658226966858,-0.599158946413668,-1.0226019620895386,-0.7374035120010376,-1.049687147140503,-0.952065305,2.053663,-0.780659,-0.621662,-0.796017,-0.7211166970453913,-0.6011097169417656,-1.9883265283058231,337,107.23775548961424,5.663403129577637,-6.7749665174896165,-0.0201037582121353,2.9547152247888206,0.1275964391691394,0.1246290801186943,0.0014836795252225,0.0623145400593471,0.4747774480712166,28.53326409495549,0.0504451038575667,0.3234421364985163,0.522255192878338,0.42433234421365,0.0534124629080119,0.946587537091988,0.0979228486646879,0.209126667963187,19.03786277771,0.299703264094956,20.0334930419922,96.7993768545994,2.090475,49.45332781799232,-1.331877589225769,-1.331877589225769,-1.510063409805298,-1.3623919486999512
A0KHG3,Aeromonas hydrophila,Bacteria,Small ribosomal subunit protein uS2,Universal ribosomal protein uS2 family,ribosomal,-1.628436803817749,-1.24367605162061,-1.4531149864196775,-0.6987383961677551,-0.9012537598609924,-1.005581079,1.801497,-1.053169,-0.661394,-0.87694,-0.8510545462616219,-0.5781406371061467,-2.1123364661350723,242,111.56037396694217,6.610624885559083,-0.9440282905223256,-0.0039009433492658,2.3429029186535484,0.1570247933884297,0.1363636363636363,-0.3132231404958677,0.0702479338842975,0.4338842975206611,24.557066115702497,0.024793388429752,0.256198347107438,0.644628099173554,0.28099173553719,0.074380165289256,0.925619834710744,0.363636363636364,0.216900751177949,18.6935653686523,0.301652892561983,20.3807258605957,92.8402892561984,1.800787,42.03703005070152,-1.5801966190338137,-1.5801966190338137,-1.588200330734253,-1.588579535484314
