Entry,pdb_id,chain,domain,species_collapsed,species,protein_family,broad_function,resolution_A,resolved_len,seqres_len,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,acidic_residue_fraction,basic_residue_fraction,gravy,aromaticity,instability_index,proline_fraction,small_residue_fraction,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,caliby_score,carp_640M_score,proteinmpnn_score,solublempnn_score,AlkalineMPNN_score,AcidophileMPNN_score,ESM2_15B_pppl_score,esm3_struct_cond_score,esm3_seq_only_score,esmif_score,mif_score,mifst_score,progen2_XL_score,protgpt2_score,soluble_caliby_score,triflow_score
8ONX_1,8ONX,A,Eukaryota,Thermochaetoides thermophila,Thermochaetoides thermophila,Peptidase M24A family,hydrolase,1.3,371,376,371,111.20484393531,5.693414115905762,-8.942508047496638,0.137466307277628,0.1428571428571428,-0.4118598382749331,0.0781671159029649,37.71940700808625,0.0512129380053908,0.2506738544474394,0.9002695417789757,-0.0970350404312668,0.1910347946802753,19.448823928833008,0.2991913746630728,1.967967,-0.8536393642425537,-1.4017518758773804,-1.4219173192977903,-1.2219802141189575,-1.2340158224105835,-1.198085904121399,-1.005712,-1.214549,-1.0426919530986776,-1.0707025527954102,-0.6605470776557922,-0.914867719871336,-2.4384907108111524,1.967967,-1.156465
2OYP_1,2OYP,A,Eukaryota,Mus musculus,Mus musculus,Immunoglobulin superfamily,membrane,1.952,109,109,109,113.78172568807328,8.518481636047362,2.53130785403045,0.110091743119266,0.146788990825688,-0.4770642201834863,0.091743119266055,11.696330275229354,0.0458715596330275,0.2201834862385321,0.9724770642201837,-0.7889908256880734,0.3435487019324614,13.013646125793455,0.3027522935779816,2.002909,-1.3978205919265747,-1.44952392578125,-1.4908485412597656,-1.3133690357208252,-1.2984881401062012,-1.1288025379180908,-1.29491,-1.473194,-1.2159724804239536,-1.341677188873291,-1.11834454536438,-1.44775390625,-3.0979272684919725,2.002909,-1.525931
1TEV_1,1TEV,A,Eukaryota,Homo sapiens,Homo sapiens,Adenylate kinase family,transferase,2.1,194,196,194,113.20987525773197,5.280478858947753,-3.951576198922673,0.1701030927835051,0.154639175257732,-0.5680412371134022,0.0773195876288659,32.26752577319588,0.0309278350515463,0.2164948453608247,0.9381443298969072,0.3917525773195876,0.2275960763609081,16.385107040405273,0.2989690721649484,1.844737,-0.103170059621334,-1.6166744232177734,-1.6015704870224,-1.5199108123779297,-1.5477004051208496,-0.541879415512085,-0.966544,-0.970197,-0.9903178264185324,-1.442832350730896,-0.1038922742009162,-0.2617533575628221,-2.119299662481878,1.844737,-1.933987
1RPK_1,1RPK,A,Eukaryota,Hordeum vulgare,Hordeum vulgare,Glycosyl hydrolase 13 family,hydrolase,2.0,404,405,404,110.09055445544564,5.329076194763183,-13.106335775033171,0.1237623762376237,0.1212871287128713,-0.2425742574257433,0.1163366336633663,20.092351485148495,0.042079207920792,0.3019801980198019,0.8762376237623762,-0.089108910891089,0.1042079207920792,20.56356430053711,0.2995049504950495,2.022549,-0.9138070344924928,-1.382110595703125,-1.418515920639038,-1.3952544927597046,-1.3607957363128662,-0.6986634135246277,-1.220075,-1.431231,-1.0739786884572249,-1.16740083694458,-0.733625054359436,-0.6483399797194075,-1.907531436127011,2.022549,-1.24268
3DLS_1,3DLS,A,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,2.3,285,335,285,113.92998771929838,4.740394783020019,-17.741205013038517,0.1614035087719298,0.1157894736842105,0.0101754385964911,0.1122807017543859,32.863543859649106,0.0491228070175438,0.2140350877192982,0.9017543859649122,-0.0175438596491228,0.1217383560423902,18.730308532714844,0.3017543859649123,1.969117,-0.4867982566356659,-1.4023220539093018,-1.4718197584152222,-1.313352108001709,-1.346192717552185,-1.2333472967147827,-1.375829,-1.667044,-1.0675389340049342,-1.2183338403701782,-0.4281650483608246,-0.4154394852487664,-1.893371153714364,1.969117,-1.274627
5NXC_1,5NXC,L,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,2.25,274,310,274,115.90321678832126,7.614174079895021,1.2970248895506489,0.1240875912408759,0.1642335766423357,-0.2715328467153285,0.1058394160583941,31.943795620437943,0.0620437956204379,0.1824817518248175,0.9014598540145986,0.1277372262773722,0.1105657873320729,18.53682518005371,0.2992700729927007,1.915367,-0.7531483769416809,-1.529245138168335,-1.5591630935668943,-1.4616799354553225,-1.430068850517273,-0.8290226459503174,-1.381518,-1.748139,-1.15757762602646,,,-0.498682732129619,-2.1323464943544708,1.915367,-1.435899
2R0J_1,2R0J,A,Eukaryota,Plasmodium falciparum,Plasmodium falciparum,Ubiquitin-conjugating enzyme family,ligase,1.85,147,149,147,114.73554489795907,6.47659854888916,-0.8799641709836727,0.129251700680272,0.1496598639455782,-0.6054421768707486,0.0816326530612245,49.658503401360534,0.1156462585034013,0.1700680272108843,0.8911564625850341,-0.0476190476190476,0.1678502121851875,14.844831466674805,0.2993197278911564,1.846427,-1.0663920640945437,-1.585418939590454,-1.6173806190490725,-1.5324305295944214,-1.5257630348205566,-1.6014894247055054,-1.058547,-1.235623,-1.1997446073155824,-1.6356536149978638,-1.0202349424362185,-1.2559467756829297,-2.2134166899181547,1.846427,-1.972568
8OT5_1,8OT5,A,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,1.56,104,105,104,110.90336153846144,5.674202537536622,-2.3641035333519955,0.1442307692307692,0.1442307692307692,-0.5836538461538461,0.0769230769230769,31.564423076923067,0.0769230769230769,0.25,0.9615384615384616,-0.7692307692307693,0.3567865581517458,13.452442169189451,0.2980769230769231,1.851626,-1.1844433546066284,-1.6628340482711792,-1.5877655744552612,-1.4803475141525269,-1.5527825355529783,-1.4288544654846191,-1.446681,-1.673984,-1.3242464799147389,-1.400463581085205,-1.0043636560440063,-0.7150286160982572,-3.11068842961238,1.851626,-1.910649
4C1I_1,4C1I,A,Eukaryota,Homo sapiens,Homo sapiens,Cyclic nucleotide phosphodiesterase family,hydrolase,2.4,325,353,325,117.11539076923096,6.654731941223146,-1.7231195408100035,0.123076923076923,0.1661538461538461,-0.2947692307692308,0.1107692307692307,37.46676923076924,0.0307692307692307,0.2092307692307692,0.8892307692307692,0.6,0.1047711184521,18.711584091186523,0.3015384615384615,1.665421,-0.5458483099937439,-1.672281265258789,-1.6844449043273926,-1.625343680381775,-1.6104886531829834,-1.2501965761184692,-1.515498,-1.741624,-1.2952738131009616,-1.4031896591186523,-0.4381648600101471,-0.2270708759014423,-2.501026141826923,1.665421,-1.751707
8TQD_1,8TQD,A,Eukaryota,Homo sapiens,Homo sapiens,Pfam:PF12796,DNA-binding,2.02,200,207,200,110.8967105,8.931530570983888,5.3408506517020875,0.105,0.165,-0.287,0.07,36.00249999999998,0.055,0.25,0.9,-0.45,0.233605577689243,16.093894958496094,0.3,1.855842,-1.727040410041809,-1.5140985250473022,-1.5419082641601562,-1.394251585006714,-1.3714288473129272,-1.062380075454712,-1.658656,-2.783925,-1.1761227416992188,,,-0.4688975524902343,-2.4561233520507812,1.855842,-1.46716
4KI9_1,4KI9,A,Eukaryota,Homo sapiens,Homo sapiens,Protein-tyrosine phosphatase family,hydrolase,2.0,157,163,157,111.41278726114643,5.129002952575683,-7.109643276840924,0.1464968152866242,0.1273885350318471,-0.1152866242038216,0.0891719745222929,31.780254777070056,0.0445859872611464,0.2738853503184713,0.9171974522292994,0.1910828025477707,0.181620706159567,14.317217826843262,0.2993630573248407,2.046751,-1.689312219619751,-1.4332232475280762,-1.4364705085754397,-1.2216002941131592,-1.2640557289123535,-0.7592779397964478,-1.455745,-1.61631,-1.0259873699990048,,,-1.0153514108840067,-2.8768011202478103,2.046751,-1.54546
3SOC_1,3SOC,A,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,1.95,307,322,307,113.3992609120522,5.6955171585083,-8.286286324894526,0.1400651465798045,0.1465798045602605,-0.2661237785016286,0.0879478827361563,44.250814332247565,0.0325732899022801,0.2377850162866449,0.9055374592833876,0.019543973941368,0.1228797708008284,18.736183166503903,0.2996742671009772,1.847601,-0.4766899347305298,-1.5776917934417725,-1.5746583938598633,-1.4548102617263794,-1.494922399520874,-0.408080905675888,-1.314357,-1.549485,-1.2305359483153502,,,-0.4159413191705262,-1.6853150606932004,1.847601,-1.536122
4FD7_1,4FD7,A,Eukaryota,Aedes aegypti,Aedes aegypti,Pfam:PF00583,transferase,1.8,237,238,237,114.71571518987346,6.137099266052245,-1.90436539925793,0.1308016877637131,0.1392405063291139,-0.2898734177215192,0.1139240506329113,39.803375527426155,0.0337552742616033,0.2362869198312236,0.9324894514767932,-0.0126582278481012,0.1628085880131477,16.411718368530273,0.2995780590717299,1.836234,-1.79076886177063,-1.4798331260681152,-1.504630208015442,-1.4955178499221802,-1.4634548425674438,-0.9826360940933228,-1.420941,-1.81757,-1.0174564409859572,-1.1203699111938477,-1.206203818321228,-2.339272028283228,-3.160108864055907,1.836234,-1.219583
2IBB_1,2IBB,A,Eukaryota,Drosophila melanogaster,Drosophila melanogaster,Immunoglobulin superfamily,membrane,2.4,208,213,208,113.53587644230768,9.2579984664917,4.826019758652713,0.0913461538461538,0.1346153846153846,-0.5052884615384619,0.125,44.46495192307693,0.0769230769230769,0.2980769230769231,0.9615384615384616,-0.8173076923076923,0.2037520903010033,16.912866592407227,0.3028846153846153,1.800031,-2.0959043502807617,-1.6875216960906982,-1.6650722026824951,-1.653913974761963,-1.6569020748138428,-0.675501823425293,-1.788568,-2.267788,-1.4454696361835186,,,-1.658137688269982,-3.175916818472055,1.800031,-2.191998
3KX2_1,3KX2,A,Eukaryota,Saccharomyces cerevisiae,Saccharomyces cerevisiae,DEAD box helicase family,hydrolase,2.2,755,767,755,114.14718927152384,5.618500328063964,-18.5756548654668,0.1483443708609271,0.1496688741721854,-0.4309933774834424,0.0834437086092715,45.16304635761604,0.0556291390728476,0.2264900662251655,0.9165562913907284,0.1165562913907284,0.0951011625519878,26.47746467590332,0.3006622516556291,1.740836,-1.0859966278076172,-1.5988012552261353,-1.6243455410003662,-1.5182199478149414,-1.5488876104354858,-1.3455051183700562,-1.147367,-1.329511,-1.5882185171771523,-1.5113229751586914,-0.8865331411361694,-0.7358906929066639,-1.921073539683361,1.740836,-1.918148
4ERN_1,4ERN,A,Eukaryota,Homo sapiens,Homo sapiens,Helicase family,isomerase,1.8,229,289,229,115.83935764192132,8.984007835388184,5.026295807034586,0.1222707423580786,0.1572052401746725,-0.3921397379912666,0.1091703056768559,45.687860262008726,0.0305676855895196,0.2183406113537118,0.868995633187773,0.0917030567685589,0.2749868995633188,16.258975982666016,0.3013100436681222,1.681987,-0.4689615964889526,-1.6726943254470823,-1.7398643493652344,-1.5343093872070312,-1.5176151990890503,-0.4859880208969116,-1.294839,-1.56572,-1.1813850236251364,-1.244709610939026,-0.3334110677242279,-0.2501754427580854,-2.5821581178356987,1.681987,-1.596479
2EW1_1,2EW1,A,Eukaryota,Homo sapiens,Homo sapiens,Small GTPase superfamily,GTPase,2.0,171,201,171,114.6027730994152,4.963658332824706,-5.237741658987591,0.1520467836257309,0.1228070175438596,-0.2409356725146199,0.1052631578947368,51.82339181286549,0.0175438596491228,0.2456140350877192,0.9239766081871345,-0.0467836257309941,0.2068328716528162,14.449444770812988,0.2982456140350877,1.816889,-0.7940430045127869,-1.6194740533828735,-1.6248704195022583,-1.5366798639297483,-1.563140869140625,-1.3752840757369995,-1.078999,-1.310104,-1.0688576503106726,-1.6204614639282229,-0.7206601500511169,-0.1946363839489674,-1.668054413377193,1.816889,-1.760376
4X2M_1,4X2M,A,Eukaryota,Thermochaetoides thermophila,Thermochaetoides thermophila,Unclassified,other,2.0,177,183,177,114.57990564971752,9.119326972961428,4.284138338089541,0.1016949152542373,0.1581920903954802,-0.5310734463276837,0.1186440677966101,36.42090395480225,0.0564971751412429,0.2598870056497175,0.9096045197740112,-0.1751412429378531,0.1989891507995294,16.84947395324707,0.2994350282485876,1.870974,-2.8834643363952637,-1.5825982093811035,-1.6660435199737549,-1.5278339385986328,-1.4849050045013428,-1.807829976081848,-1.706245,-2.887232,-1.3122018932622703,,,-3.0090635482874295,-3.501440705552613,1.870974,-2.675978
2NQ3_1,2NQ3,A,Eukaryota,Homo sapiens,Homo sapiens,Pfam:PF00168,transferase,1.8,131,173,131,111.33317175572512,6.704636573791503,-0.3640451571898104,0.1145038167938931,0.1297709923664122,-0.284732824427481,0.0534351145038167,34.16946564885495,0.0458015267175572,0.2595419847328244,0.9618320610687024,-0.8091603053435115,0.2689846886996426,14.37102508544922,0.2977099236641221,1.785681,-1.253453254699707,-1.609451413154602,-1.65011465549469,-1.421277403831482,-1.4449454545974731,-0.8409990668296814,-1.666699,-2.033973,-1.259940809875954,,,-0.6597441462160066,-2.6477195215589218,1.785681,-1.837876
5GZ8_1,5GZ8,A,Eukaryota,Mus musculus,Mus musculus,Protein kinase superfamily,transferase,2.5,272,305,272,115.85552573529428,5.795951652526855,-8.121817713131602,0.1360294117647059,0.150735294117647,-0.3363970588235296,0.088235294117647,45.33566176470588,0.0477941176470588,0.1985294117647059,0.8970588235294118,0.0367647058823529,0.1246221049395367,18.69721221923828,0.3014705882352941,1.827956,-2.031241655349731,-1.5500589609146118,-1.572875738143921,-1.3848644495010376,-1.4223790168762207,-0.7328277826309204,-1.486567,-2.210826,-1.0866809171788834,,,-1.3635763280531938,-3.115636713364545,1.827956,-1.298031
3QLN_1,3QLN,A,Eukaryota,Homo sapiens,Homo sapiens,SNF2/RAD54 helicase family,hydrolase,1.901,123,129,123,115.74057154471534,5.221593666076658,-5.0111044222964285,0.1300813008130081,0.1219512195121951,-0.3455284552845528,0.097560975609756,60.7178861788618,0.024390243902439,0.1707317073170731,0.853658536585366,-0.0081300813008129,0.1684185461101472,13.981122016906738,0.3008130081300813,1.704978,-0.3479097783565521,-1.710062861442566,-1.758808135986328,-1.776870846748352,-1.7944083213806152,-0.2953287363052368,-1.972193,-2.428032,-1.6413367046573295,-1.7629483938217163,-0.3449076414108276,-0.4202312066303036,-2.140367461413872,1.704978,-2.432123
3TWK_1,3TWK,A,Eukaryota,Arabidopsis thaliana,Arabidopsis thaliana,FPG family,hydrolase,2.3,293,297,293,111.38940034129698,8.398634910583496,2.585655740661579,0.136518771331058,0.167235494880546,-0.3058020477815704,0.0819112627986348,37.85699658703073,0.0546075085324232,0.2662116040955631,0.8805460750853242,-0.0136518771331057,0.1338180738982045,19.774974822998047,0.3003412969283277,1.960768,-0.7635274529457092,-1.4251869916915894,-1.4408848285675049,-1.3604494333267212,-1.380632996559143,-0.6490995287895203,-1.19112,-1.453579,-0.9078300397957552,-1.06260883808136,-0.5670914053916931,-0.7505290060726856,-2.986186056820606,1.960768,-1.822722
4GC5_1,4GC5,A,Eukaryota,Mus musculus,Mus musculus,Class I-like SAM-binding methyltransferase superfamily,transferase,1.801,319,345,319,113.86272288401268,9.57692356109619,13.450302397604156,0.1003134796238244,0.1661442006269592,-0.1310344827586206,0.0846394984326018,38.707210031347955,0.0721003134796238,0.2006269592476489,0.8840125391849529,0.0940438871473354,0.1014188379588895,21.507482528686523,0.3009404388714733,1.815508,-1.0580092668533323,-1.607236623764038,-1.6056926250457764,-1.546461582183838,-1.5094804763793943,-0.5586294531822205,-1.43254,-1.848009,-1.086923820471689,-1.2802668809890747,-0.7769638299942017,-0.6286888002975607,-2.360625933703958,1.815508,-2.811086
7A1R_1,7A1R,A,Eukaryota,Trypanosoma brucei brucei,Trypanosoma brucei brucei,Pfam:PF00168,membrane,1.5,121,136,121,112.46763966942136,8.80272274017334,1.9387299097749455,0.1239669421487603,0.1570247933884297,-0.2520661157024794,0.0495867768595041,35.216528925619826,0.0413223140495867,0.2231404958677686,0.9834710743801652,-0.71900826446281,0.3235374897006317,13.959480285644531,0.2975206611570248,1.907441,-2.0713255405426025,-1.4721477031707764,-1.5364750623703003,-1.3924952745437622,-1.356082797050476,-1.4896467924118042,-1.478502,-1.794731,-1.207729371126033,-1.331873655319214,-1.3290597200393677,-2.52535783751937,-3.2199308537254647,1.907441,-1.585273
5Z1V_1,5Z1V,A,Eukaryota,Pyricularia oryzae,Pyricularia oryzae,Unclassified,other,1.661,58,64,58,112.3497982758621,8.316244316101074,0.9489580955186973,0.1206896551724138,0.1724137931034483,-0.5379310344827586,0.0862068965517241,14.672413793103448,0.0344827586206896,0.3275862068965517,0.9827586206896552,-0.6379310344827586,0.283352176370831,10.80102825164795,0.3103448275862069,2.110662,-2.5595884323120117,-1.5063649415969849,-1.567615985870361,-1.335624933242798,-1.3217482566833496,-2.232043027877808,-1.459831,-2.189064,-1.3887479058627423,-1.2803277969360352,-1.5295199155807495,-2.9804219213025323,-3.1506145082671067,2.110662,-3.939398
3DXL_1,3DXL,A,Eukaryota,Aedes aegypti,Aedes aegypti,PBP/GOBP family,other,1.3,299,303,299,115.79586789297672,6.941996192932128,-0.1216037341503977,0.157190635451505,0.1739130434782608,-0.7692307692307698,0.1103678929765886,40.838461538461544,0.0468227424749163,0.1906354515050167,0.8996655518394648,0.4983277591973244,0.1149959323872367,19.924171447753903,0.3010033444816054,1.761956,-2.5503954887390137,-1.5386238098144531,-1.595917582511902,-1.3855549097061155,-1.3666635751724243,-1.080703616142273,-1.488442,-2.37863,-1.0099123951583402,,,-3.106135441706731,-3.1904084578804346,1.761956,-1.297592
9L35_1,9L35,A,Eukaryota,Caenorhabditis elegans,Caenorhabditis elegans,Unclassified,other,1.597,297,306,297,113.50130000000009,5.319527244567872,-8.02410907718513,0.1548821548821549,0.1447811447811448,-0.3912457912457919,0.1111111111111111,26.670740740740744,0.037037037037037,0.2525252525252525,0.9124579124579124,-0.67003367003367,0.1234683605817626,17.611055374145508,0.2996632996632997,1.865132,-2.509695529937744,-1.5195978879928589,-1.5396270751953125,-1.3495665788650513,-1.392813801765442,-1.6294664144515991,-1.596149,-2.278845,-1.10680124815867,-1.2690309286117554,-1.4560394287109375,-2.8375293461963382,-3.19509918521149,1.865132,-1.253851
7O86_1,7O86,A,Eukaryota,Homo sapiens,Homo sapiens,Protein kinase superfamily,transferase,1.73,96,106,96,107.89270937499997,4.986450767517089,-3.154431024923488,0.1458333333333333,0.125,0.0510416666666666,0.0520833333333333,18.073958333333337,0.03125,0.2708333333333333,0.9166666666666666,-0.1666666666666666,0.2422138047138047,12.367241859436035,0.3020833333333333,1.801745,-0.607282817363739,-1.6349307298660278,-1.6168817281723022,-1.4037967920303345,-1.421887755393982,-0.1307326406240463,-1.543063,-2.83124,-1.277677059173584,-1.3999924659729004,-0.4115719497203827,-0.4233150879542033,-3.1001764933268228,1.801745,-1.682212
9EMP_1,9EMP,A,Eukaryota,Homo sapiens,Homo sapiens,Pfam:PF00583,transferase,1.45,330,334,330,110.77147818181828,7.709606742858887,1.042485717965711,0.1121212121212121,0.1333333333333333,-0.1193939393939394,0.0727272727272727,39.305757575757575,0.0575757575757575,0.2666666666666667,0.896969696969697,-0.0242424242424242,0.1819436015697698,20.09554672241211,0.3,1.737933,-2.3073394298553467,-1.6265010833740234,-1.613804817199707,-1.4780819416046145,-1.442697286605835,-0.206673577427864,-1.521782,-2.303729,-1.0915286902225378,-1.3309342861175537,-1.3854594230651855,-1.3677608605587122,-3.077053740530303,1.737933,-1.444886
